,open,high,low,close,volume,filled,large_gap_after
2025-06-25 15:56:00+00:00,606.9400024414062,607.1199951171875,606.9349975585938,607.0698852539062,131864,,False
2025-06-25 15:57:00+00:00,607.0700073242188,607.0700073242188,606.9199829101562,606.9351196289062,78135,,False
2025-06-25 15:58:00+00:00,606.9400024414062,606.9550170898438,606.8150024414062,606.8599853515625,95690,,False
2025-06-25 15:59:00+00:00,606.8599853515625,606.9500122070312,606.8499755859375,606.8900146484375,42156,,False
2025-06-25 16:00:00+00:00,606.8900146484375,607.0900268554688,606.8499755859375,607.02001953125,89468,,False
2025-06-25 16:01:00+00:00,607.0399780273438,607.14501953125,607.0250244140625,607.0700073242188,111274,,False
2025-06-25 16:02:00+00:00,607.1099853515625,607.2000122070312,607.0700073242188,607.1099853515625,114713,,False
2025-06-25 16:03:00+00:00,607.1099853515625,607.1599731445312,607.030029296875,607.0700073242188,46133,,False
2025-06-25 16:04:00+00:00,607.0599975585938,607.0900268554688,607.02001953125,607.0399780273438,58751,,False
2025-06-25 16:05:00+00:00,607.02001953125,607.0599975585938,606.9500122070312,606.989990234375,60219,,False
2025-06-25 16:06:00+00:00,607.0,607.1300048828125,607.0,607.0399780273438,56918,,False
2025-06-25 16:07:00+00:00,607.02001953125,607.0797729492188,606.8900146484375,607.02001953125,58088,,False
2025-06-25 16:08:00+00:00,607.02001953125,607.0499877929688,606.8800048828125,606.8953857421875,38289,,False
2025-06-25 16:09:00+00:00,606.9000244140625,606.9752197265625,606.8499755859375,606.8900146484375,44335,,False
2025-06-25 16:10:00+00:00,606.8800048828125,606.9249877929688,606.7999877929688,606.905029296875,63363,,False
2025-06-25 16:11:00+00:00,606.9099731445312,606.9500122070312,606.8499755859375,606.9400024414062,36550,,False
2025-06-25 16:12:00+00:00,606.9400024414062,607.02001953125,606.9099731445312,606.989990234375,80375,,False
2025-06-25 16:13:00+00:00,606.989990234375,607.1400146484375,606.97998046875,607.0800170898438,61953,,False
2025-06-25 16:14:00+00:00,607.0800170898438,607.1400146484375,607.0700073242188,607.1300048828125,43772,,False
2025-06-25 16:15:00+00:00,607.125,607.22998046875,607.1099853515625,607.1898803710938,101204,,False
2025-06-25 16:16:00+00:00,607.1900024414062,607.2100219726562,606.989990234375,606.989990234375,96622,,False
2025-06-25 16:17:00+00:00,606.9965209960938,607.0850219726562,606.989990234375,607.0700073242188,38076,,False
2025-06-25 16:18:00+00:00,607.0700073242188,607.27001953125,607.0700073242188,607.219970703125,73418,,False
2025-06-25 16:19:00+00:00,607.219970703125,607.219970703125,607.0599975585938,607.0599975585938,73240,,False
2025-06-25 16:20:00+00:00,607.0599975585938,607.0800170898438,606.8400268554688,606.8900146484375,84149,,False
2025-06-25 16:21:00+00:00,606.8900146484375,606.9099731445312,606.8200073242188,606.8900146484375,49257,,False
2025-06-25 16:22:00+00:00,606.9500122070312,607.0800170898438,606.8751831054688,606.9500122070312,53918,,False
2025-06-25 16:23:00+00:00,606.9600219726562,607.0700073242188,606.9500122070312,607.0349731445312,44227,,False
2025-06-25 16:24:00+00:00,607.030029296875,607.0499877929688,606.9700927734375,607.0,66970,,False
2025-06-25 16:25:00+00:00,606.9949951171875,607.0700073242188,606.9600219726562,607.0499877929688,46815,,False
2025-06-25 16:26:00+00:00,607.0499877929688,607.0999755859375,606.9949951171875,607.0449829101562,874048,,False
2025-06-25 16:27:00+00:00,607.0449829101562,607.0449829101562,606.8900146484375,606.9650268554688,64484,,False
2025-06-25 16:28:00+00:00,606.9650268554688,606.97998046875,606.8599853515625,606.9199829101562,38211,,False
2025-06-25 16:29:00+00:00,606.9299926757812,607.0050048828125,606.9149780273438,606.9749755859375,51167,,False
2025-06-25 16:30:00+00:00,606.97998046875,607.0299072265625,606.8699951171875,606.9949951171875,56633,,False
2025-06-25 16:31:00+00:00,607.010009765625,607.0283203125,606.9201049804688,606.989990234375,51075,,False
2025-06-25 16:32:00+00:00,607.0,607.0999755859375,607.0,607.0599975585938,50910,,False
2025-06-25 16:33:00+00:00,607.0499877929688,607.0805053710938,606.9299926757812,606.9349975585938,46643,,False
2025-06-25 16:34:00+00:00,606.9500122070312,606.97998046875,606.8599243164062,606.8914184570312,54017,,False
2025-06-25 16:35:00+00:00,606.8900146484375,606.8900146484375,606.7100219726562,606.72998046875,85697,,False
2025-06-25 16:36:00+00:00,606.75,606.8599853515625,606.72998046875,606.8099975585938,68784,,False
2025-06-25 16:37:00+00:00,597.030029296875,597.0850219726562,596.9299926757812,597.030029296875,0,True,False
2025-06-25 16:38:00+00:00,606.8800048828125,606.97998046875,606.875,606.9500122070312,577978,,False
2025-06-25 16:39:00+00:00,606.9600219726562,607.0399780273438,606.9400024414062,606.9650268554688,56036,,False
2025-06-25 16:40:00+00:00,606.9749755859375,607.02001953125,606.8400268554688,606.989990234375,87631,,False
2025-06-25 16:41:00+00:00,606.9949951171875,607.0,606.9099731445312,606.9400024414062,67549,,False
2025-06-25 16:42:00+00:00,606.9299926757812,606.9949951171875,606.8200073242188,606.8250122070312,43838,,False
2025-06-25 16:43:00+00:00,606.8200073242188,606.9099731445312,606.7899780273438,606.8900146484375,40016,,False
2025-06-25 16:44:00+00:00,606.8900146484375,606.9199829101562,606.780029296875,606.7899780273438,54725,,False
2025-06-25 16:45:00+00:00,606.7849731445312,606.8599853515625,606.7130126953125,606.7899780273438,59851,,False
2025-06-25 16:46:00+00:00,606.7899780273438,606.7899780273438,606.635009765625,606.6400146484375,71641,,False
2025-06-25 16:47:00+00:00,606.6492919921875,606.6889038085938,606.4600219726562,606.6699829101562,166563,,False
2025-06-25 16:48:00+00:00,606.6599731445312,606.7100219726562,606.625,606.6500244140625,85611,,False
2025-06-25 16:49:00+00:00,606.64990234375,606.655029296875,606.469970703125,606.510009765625,107122,,False
2025-06-25 16:50:00+00:00,606.510009765625,606.6898803710938,606.4199829101562,606.669921875,148939,,False
2025-06-25 16:51:00+00:00,606.6699829101562,606.8900146484375,606.6599731445312,606.8400268554688,115954,,False
2025-06-25 16:52:00+00:00,606.8400268554688,606.8499755859375,606.5700073242188,606.6799926757812,140239,,False
2025-06-25 16:53:00+00:00,606.6799926757812,606.739990234375,606.6400146484375,606.7092895507812,41323,,False
2025-06-25 16:54:00+00:00,606.6900024414062,606.7000122070312,606.6199951171875,606.668701171875,39740,,False
2025-06-25 16:55:00+00:00,606.6500244140625,606.7799072265625,606.6500244140625,606.719970703125,62494,,False
2025-06-25 16:56:00+00:00,606.719970703125,606.8599853515625,606.7100219726562,606.8300170898438,64857,,False
2025-06-25 16:57:00+00:00,606.8400268554688,606.8599853515625,606.7800903320312,606.794921875,29713,,False
2025-06-25 16:58:00+00:00,606.7899780273438,606.7899780273438,606.635009765625,606.6699829101562,39993,,False
2025-06-25 16:59:00+00:00,606.6599731445312,606.75,606.6300048828125,606.7100219726562,41351,,False
2025-06-25 17:00:00+00:00,606.7050170898438,606.8200073242188,606.7050170898438,606.780029296875,63908,,False
2025-06-25 17:01:00+00:00,606.780029296875,606.844970703125,606.760009765625,606.8200073242188,50905,,False
2025-06-25 17:02:00+00:00,606.8200073242188,606.8200073242188,606.5800170898438,606.6500244140625,106486,,False
2025-06-25 17:03:00+00:00,606.6500244140625,606.6876831054688,606.530029296875,606.5800170898438,47554,,False
2025-06-25 17:04:00+00:00,606.5900268554688,606.6099853515625,606.47998046875,606.4949951171875,79741,,False
2025-06-25 17:05:00+00:00,606.489990234375,606.510009765625,606.3250122070312,606.510009765625,190505,,False
2025-06-25 17:06:00+00:00,606.510009765625,606.5700073242188,606.4400024414062,606.4498901367188,57839,,False
2025-06-25 17:07:00+00:00,606.4500122070312,606.469970703125,606.3200073242188,606.4000244140625,65800,,False
2025-06-25 17:08:00+00:00,606.4000244140625,606.4149780273438,606.2999877929688,606.3499755859375,65161,,False
2025-06-25 17:09:00+00:00,606.3099975585938,606.3400268554688,606.2769165039062,606.3049926757812,56852,,False
2025-06-25 17:10:00+00:00,606.2899780273438,606.4500122070312,606.260009765625,606.3800048828125,118067,,False
2025-06-25 17:11:00+00:00,606.4400024414062,606.4700927734375,606.3400268554688,606.4400024414062,81038,,False
2025-06-25 17:12:00+00:00,606.4400024414062,606.5449829101562,606.4000244140625,606.469970703125,68980,,False
2025-06-25 17:13:00+00:00,606.47998046875,606.5150146484375,606.4199829101562,606.4387817382812,50624,,False
2025-06-25 17:14:00+00:00,606.4400024414062,606.6199951171875,606.4199829101562,606.60498046875,73781,,False
2025-06-25 17:15:00+00:00,606.6099853515625,606.719970703125,606.6099853515625,606.7103271484375,141573,,False
2025-06-25 17:16:00+00:00,606.7050170898438,606.75,606.6500244140625,606.7050170898438,132297,,False
2025-06-25 17:17:00+00:00,606.7050170898438,606.7050170898438,606.5399780273438,606.6199951171875,90863,,False
2025-06-25 17:18:00+00:00,606.6900024414062,606.7000122070312,606.614990234375,606.6900024414062,92464,,False
2025-06-25 17:19:00+00:00,606.6900024414062,606.760009765625,606.6699829101562,606.7252197265625,87561,,False
2025-06-25 17:20:00+00:00,606.72998046875,607.030029296875,606.72998046875,606.9400024414062,228521,,False
2025-06-25 17:21:00+00:00,606.9400024414062,607.0499877929688,606.9299926757812,607.0250244140625,111286,,False
2025-06-25 17:22:00+00:00,607.02001953125,607.0449829101562,606.969970703125,606.989990234375,94973,,False
2025-06-25 17:23:00+00:00,607.0,607.0150146484375,606.9600219726562,607.0,88500,,False
2025-06-25 17:24:00+00:00,607.0,607.1400146484375,606.9949951171875,607.114990234375,233392,,False
2025-06-25 17:25:00+00:00,607.1199951171875,607.125,607.0098876953125,607.02001953125,96214,,False
2025-06-25 17:26:00+00:00,607.02001953125,607.030029296875,606.9400024414062,606.9949951171875,66714,,False
2025-06-25 17:27:00+00:00,607.0,607.030029296875,606.969970703125,607.0,62877,,False
2025-06-25 17:28:00+00:00,607.0,607.0399780273438,606.9400024414062,606.9749755859375,87740,,False
2025-06-25 17:29:00+00:00,606.9700927734375,607.0300903320312,606.9600219726562,607.02001953125,48390,,False
2025-06-25 17:30:00+00:00,607.0150146484375,607.0800170898438,606.8900146484375,606.9000244140625,155398,,False
2025-06-25 17:31:00+00:00,606.8751831054688,606.9298706054688,606.8099975585938,606.8751831054688,88949,,False
2025-06-25 17:32:00+00:00,606.8800048828125,606.9288940429688,606.7999877929688,606.8200073242188,69106,,False
2025-06-25 17:33:00+00:00,606.8300170898438,606.8300170898438,606.6099853515625,606.6749877929688,125337,,False
2025-06-25 17:34:00+00:00,606.6754760742188,606.6799926757812,606.47998046875,606.625,141722,,False
2025-06-25 17:35:00+00:00,606.52001953125,606.6199951171875,606.4500122070312,606.52001953125,99718,,False
2025-06-25 17:36:00+00:00,606.5,606.530029296875,606.3499755859375,606.3800048828125,156676,,False
2025-06-25 17:37:00+00:00,606.3800048828125,606.5576782226562,606.3800048828125,606.5499877929688,125638,,False
2025-06-25 17:38:00+00:00,606.5499877929688,606.6199951171875,606.52001953125,606.5399780273438,127194,,False
2025-06-25 17:39:00+00:00,606.530029296875,606.5579223632812,606.4099731445312,606.4199829101562,140827,,False
2025-06-25 17:40:00+00:00,606.4199829101562,606.4249877929688,605.5399780273438,605.9799194335938,716811,,False
2025-06-25 17:41:00+00:00,605.969970703125,605.97998046875,605.72998046875,605.8798828125,292820,,False
2025-06-25 17:42:00+00:00,605.8800048828125,606.2150268554688,605.8300170898438,606.1199951171875,330104,,False
2025-06-25 17:43:00+00:00,606.119873046875,606.1799926757812,606.02001953125,606.1599731445312,83708,,False
2025-06-25 17:44:00+00:00,606.1599731445312,606.219970703125,606.0800170898438,606.1400146484375,88646,,False
2025-06-25 17:45:00+00:00,606.1480102539062,606.3988037109375,606.0700073242188,606.360107421875,200275,,False
2025-06-25 17:46:00+00:00,606.3599853515625,606.530029296875,606.3099975585938,606.5299072265625,1694398,,False
2025-06-25 17:47:00+00:00,606.5299072265625,606.5499877929688,606.4500122070312,606.4949951171875,62231,,False
2025-06-25 17:48:00+00:00,606.4888916015625,606.5349731445312,606.3699951171875,606.4400024414062,58393,,False
2025-06-25 17:49:00+00:00,606.4400024414062,606.5599975585938,606.4299926757812,606.5202026367188,70278,,False
2025-06-25 17:50:00+00:00,606.5186767578125,606.7550048828125,606.5,606.739990234375,171481,,False
2025-06-25 17:51:00+00:00,606.739990234375,606.8200073242188,606.6900024414062,606.75,98958,,False
2025-06-25 17:52:00+00:00,606.739990234375,606.760009765625,606.6300048828125,606.6500244140625,202209,,False
2025-06-25 17:53:00+00:00,606.6480102539062,606.6480102539062,606.4400024414062,606.4595947265625,91628,,False
2025-06-25 17:54:00+00:00,606.4600219726562,606.52001953125,606.3200073242188,606.5,121853,,False
2025-06-25 17:55:00+00:00,606.469970703125,606.469970703125,606.25,606.281982421875,85248,,False
2025-06-25 17:56:00+00:00,606.2899780273438,606.4099731445312,606.280029296875,606.344970703125,71107,,False
2025-06-25 17:57:00+00:00,606.3504028320312,606.3599853515625,606.1400146484375,606.2882080078125,71886,,False
2025-06-25 17:58:00+00:00,606.280029296875,606.280029296875,606.1798706054688,606.1798706054688,38043,,False
2025-06-25 17:59:00+00:00,606.2100219726562,606.2999877929688,606.1699829101562,606.239990234375,74367,,False
2025-06-25 18:00:00+00:00,606.27001953125,606.3800048828125,606.0999755859375,606.0999755859375,131182,,False
2025-06-25 18:01:00+00:00,606.1300048828125,606.22998046875,606.0499877929688,606.1300048828125,102393,,False
2025-06-25 18:02:00+00:00,606.1300048828125,606.22998046875,606.1099853515625,606.219970703125,172048,,False
2025-06-25 18:03:00+00:00,597.030029296875,597.0850219726562,596.9299926757812,597.030029296875,0,True,False
2025-06-25 18:04:00+00:00,606.3099975585938,606.469970703125,606.3099975585938,606.4299926757812,340071,,False
2025-06-25 18:05:00+00:00,606.4299926757812,606.52001953125,606.3200073242188,606.3300170898438,77442,,False
2025-06-25 18:06:00+00:00,606.3300170898438,606.4199829101562,606.260009765625,606.27001953125,66197,,False
2025-06-25 18:07:00+00:00,606.3699951171875,606.3900146484375,606.2750244140625,606.3699951171875,61366,,False
2025-06-25 18:08:00+00:00,606.375,606.3900146484375,606.1400146484375,606.2650146484375,103882,,False
2025-06-25 18:09:00+00:00,606.260009765625,606.3200073242188,606.22998046875,606.3049926757812,47681,,False
2025-06-25 18:10:00+00:00,606.2999877929688,606.4400024414062,606.260009765625,606.4099731445312,105474,,False
2025-06-25 18:11:00+00:00,606.4000244140625,606.4401245117188,606.3499755859375,606.3699951171875,56136,,False
2025-06-25 18:12:00+00:00,606.3800048828125,606.4600219726562,606.3499755859375,606.4349975585938,49468,,False
2025-06-25 18:13:00+00:00,606.4299926757812,606.4600219726562,606.3699951171875,606.3800048828125,41661,,False
2025-06-25 18:14:00+00:00,606.3800048828125,606.4299926757812,606.3099975585938,606.3699951171875,57723,,False
2025-06-25 18:15:00+00:00,606.3699951171875,606.4400024414062,606.3400268554688,606.3800048828125,67671,,False
2025-06-25 18:16:00+00:00,606.3800048828125,606.510009765625,606.3521728515625,606.469970703125,71280,,False
2025-06-25 18:17:00+00:00,606.4600219726562,606.47998046875,606.2999877929688,606.3572998046875,63617,,False
2025-06-25 18:18:00+00:00,606.3599853515625,606.4400024414062,606.2999877929688,606.405029296875,49169,,False
2025-06-25 18:19:00+00:00,606.4000244140625,606.4000244140625,606.2999877929688,606.3699951171875,66877,,False
2025-06-25 18:20:00+00:00,606.3699951171875,606.4500122070312,606.3300170898438,606.4199829101562,53373,,False
2025-06-25 18:21:00+00:00,606.4299926757812,606.47998046875,606.3800048828125,606.4110717773438,52839,,False
2025-06-25 18:22:00+00:00,606.4099731445312,606.5399780273438,606.4000244140625,606.5,40337,,False
2025-06-25 18:23:00+00:00,606.5050048828125,606.5499877929688,606.4600219726562,606.4849853515625,63271,,False
2025-06-25 18:24:00+00:00,606.48876953125,606.5349731445312,606.4299926757812,606.4299926757812,30844,,False
2025-06-25 18:25:00+00:00,606.4287719726562,606.47998046875,606.3300170898438,606.35009765625,94479,,False
2025-06-25 18:26:00+00:00,606.3499755859375,606.4299926757812,606.280029296875,606.3699951171875,64504,,False
2025-06-25 18:27:00+00:00,606.3648071289062,606.3912963867188,606.3300170898438,606.3300170898438,33615,,False
2025-06-25 18:28:00+00:00,606.3400268554688,606.4299926757812,606.2849731445312,606.4199829101562,52827,,False
2025-06-25 18:29:00+00:00,606.4349975585938,606.489990234375,606.3250122070312,606.3798828125,81673,,False
2025-06-25 18:30:00+00:00,606.3800048828125,606.4099731445312,606.2150268554688,606.2498779296875,99467,,False
2025-06-25 18:31:00+00:00,606.2449951171875,606.2449951171875,606.125,606.1500244140625,109323,,False
2025-06-25 18:32:00+00:00,606.1580200195312,606.2050170898438,606.0599975585938,606.1400146484375,69243,,False
2025-06-25 18:33:00+00:00,606.1400146484375,606.1799926757812,606.0701293945312,606.1199951171875,60789,,False
2025-06-25 18:34:00+00:00,606.1199951171875,606.260009765625,606.09228515625,606.2149047851562,138915,,False
2025-06-25 18:35:00+00:00,606.2249755859375,606.2899780273438,606.1699829101562,606.22998046875,80152,,False
2025-06-25 18:36:00+00:00,606.239990234375,606.2899780273438,606.1649780273438,606.239990234375,36778,,False
2025-06-25 18:37:00+00:00,606.22998046875,606.315185546875,606.22998046875,606.315185546875,58207,,False
2025-06-25 18:38:00+00:00,606.3200073242188,606.3300170898438,606.22998046875,606.2899780273438,96355,,False
2025-06-25 18:39:00+00:00,606.2899780273438,606.385009765625,606.2750854492188,606.280029296875,96593,,False
2025-06-25 18:40:00+00:00,606.2899780273438,606.3200073242188,606.239990234375,606.3099975585938,72740,,False
2025-06-25 18:41:00+00:00,606.2999877929688,606.4550170898438,606.260009765625,606.4000854492188,94030,,False
2025-06-25 18:42:00+00:00,606.405029296875,606.4199829101562,606.2999877929688,606.3099975585938,36980,,False
2025-06-25 18:43:00+00:00,606.3049926757812,606.3400268554688,606.22998046875,606.2750244140625,47734,,False
2025-06-25 18:44:00+00:00,606.280029296875,606.2999877929688,606.219970703125,606.2899780273438,38330,,False
2025-06-25 18:45:00+00:00,606.2949829101562,606.409912109375,606.25,606.3834838867188,146674,,False
2025-06-25 18:46:00+00:00,606.3900146484375,606.4000244140625,606.2899780273438,606.3400268554688,47569,,False
2025-06-25 18:47:00+00:00,606.2999877929688,606.3699951171875,606.2899780273438,606.2999877929688,54706,,False
2025-06-25 18:48:00+00:00,606.2999267578125,606.3250122070312,606.2301025390625,606.3090209960938,52291,,False
2025-06-25 18:49:00+00:00,606.2999877929688,606.355224609375,606.260009765625,606.3049926757812,43277,,False
2025-06-25 18:50:00+00:00,606.3049926757812,606.3900146484375,606.2100219726562,606.3900146484375,123514,,False
2025-06-25 18:51:00+00:00,606.39501953125,606.4199829101562,606.3150024414062,606.4199829101562,52035,,False
2025-06-25 18:52:00+00:00,606.4298095703125,606.4298095703125,606.3400268554688,606.3599853515625,35477,,False
2025-06-25 18:53:00+00:00,606.3546142578125,606.47998046875,606.3400268554688,606.3499755859375,47639,,False
2025-06-25 18:54:00+00:00,606.3499755859375,606.3599853515625,606.25,606.3200073242188,58475,,False
2025-06-25 18:55:00+00:00,606.3300170898438,606.3900146484375,606.2999877929688,606.3599853515625,61360,,False
2025-06-25 18:56:00+00:00,606.3599853515625,606.4583740234375,606.3300170898438,606.4299926757812,59710,,False
2025-06-25 18:57:00+00:00,606.4199829101562,606.4949951171875,606.4049072265625,606.4849853515625,54928,,False
2025-06-25 18:58:00+00:00,606.4849853515625,606.510009765625,606.4119873046875,606.4949951171875,68595,,False
2025-06-25 18:59:00+00:00,606.4378051757812,606.4400024414062,606.3900146484375,606.4199829101562,79297,,False
2025-06-25 19:00:00+00:00,606.4299926757812,606.5900268554688,606.4000244140625,606.5800170898438,129556,,False
2025-06-25 19:01:00+00:00,606.5999755859375,606.6500244140625,606.5247802734375,606.5999755859375,78691,,False
2025-06-25 19:02:00+00:00,606.5999755859375,606.7291259765625,606.5900268554688,606.7150268554688,90912,,False
2025-06-25 19:03:00+00:00,606.7100219726562,606.7999877929688,606.6699829101562,606.6798706054688,137587,,False
2025-06-25 19:04:00+00:00,606.6799926757812,606.6849975585938,606.60498046875,606.6400146484375,62468,,False
2025-06-25 19:05:00+00:00,606.6400146484375,606.8049926757812,606.6099853515625,606.791015625,85422,,False
2025-06-25 19:06:00+00:00,606.7999877929688,606.8300170898438,606.72998046875,606.780029296875,311426,,False
2025-06-25 19:07:00+00:00,606.7600708007812,606.7899780273438,606.719970703125,606.7620239257812,106391,,False
2025-06-25 19:08:00+00:00,606.760009765625,607.0089721679688,606.760009765625,606.9650268554688,182533,,False
2025-06-25 19:09:00+00:00,606.9849853515625,606.9849853515625,606.9849853515625,606.9849853515625,156010,,False
2025-06-25 19:10:00+00:00,606.989990234375,607.0750122070312,606.989990234375,607.0399780273438,87116,,False
2025-06-25 19:11:00+00:00,607.0399780273438,607.1099853515625,607.0399780273438,607.103515625,115030,,False
2025-06-25 19:12:00+00:00,607.1199951171875,607.3099975585938,607.0999755859375,607.3099975585938,176834,,False
2025-06-25 19:13:00+00:00,607.3099975585938,607.3699951171875,607.2100219726562,607.2449951171875,235914,,False
2025-06-25 19:14:00+00:00,607.25,607.260009765625,607.1300048828125,607.2100219726562,91012,,False
2025-06-25 19:15:00+00:00,607.2150268554688,607.3200073242188,607.1849975585938,607.25,113798,,False
2025-06-25 19:16:00+00:00,607.239990234375,607.239990234375,607.0599975585938,607.1649780273438,92851,,False
2025-06-25 19:17:00+00:00,607.1600952148438,607.1799926757812,607.0599975585938,607.0800170898438,96277,,False
2025-06-25 19:18:00+00:00,607.0800170898438,607.1599731445312,607.0800170898438,607.14501953125,67226,,False
2025-06-25 19:19:00+00:00,607.14501953125,607.2650146484375,607.14501953125,607.25,71990,,False
2025-06-25 19:20:00+00:00,607.25,607.3150024414062,607.2100219726562,607.22998046875,87176,,False
2025-06-25 19:21:00+00:00,607.219970703125,607.2849731445312,607.1500244140625,607.280029296875,78874,,False
2025-06-25 19:22:00+00:00,607.3150024414062,607.3150024414062,607.3150024414062,607.3150024414062,98195,,False
2025-06-25 19:23:00+00:00,607.3099975585938,607.3350830078125,607.1699829101562,607.1799926757812,95345,,False
2025-06-25 19:24:00+00:00,607.1799926757812,607.260009765625,607.1300048828125,607.1699829101562,90053,,False
2025-06-25 19:25:00+00:00,607.219970703125,607.2501220703125,607.1500244140625,607.219970703125,104789,,False
2025-06-25 19:26:00+00:00,607.2100219726562,607.22998046875,607.1099853515625,607.1649780273438,70558,,False
2025-06-25 19:27:00+00:00,607.1600952148438,607.22998046875,607.1199951171875,607.1799926757812,67208,,False
2025-06-25 19:28:00+00:00,607.1649780273438,607.219970703125,607.0800170898438,607.1400146484375,71820,,False
2025-06-25 19:29:00+00:00,607.1306762695312,607.14501953125,606.9948120117188,606.9948120117188,82880,,False
2025-06-25 19:30:00+00:00,606.989990234375,607.0800170898438,606.860107421875,606.9099731445312,341376,,False
2025-06-25 19:31:00+00:00,606.9099731445312,606.9099731445312,606.5250244140625,606.6300048828125,282533,,False
2025-06-25 19:32:00+00:00,606.7667236328125,606.780029296875,606.5999755859375,606.7667236328125,123110,,False
2025-06-25 19:33:00+00:00,606.77001953125,606.8150024414062,606.7100219726562,606.7249755859375,125140,,False
2025-06-25 19:34:00+00:00,606.739990234375,606.739990234375,606.5599975585938,606.6099853515625,219970,,False
2025-06-25 19:35:00+00:00,606.5999755859375,606.6099853515625,606.510009765625,606.5850219726562,113867,,False
2025-06-25 19:36:00+00:00,606.5,606.6400146484375,606.3699951171875,606.5,290082,,False
2025-06-25 19:37:00+00:00,606.5,606.5349731445312,606.4400024414062,606.47998046875,105326,,False
2025-06-25 19:38:00+00:00,606.47998046875,606.5599975585938,606.4299926757812,606.52001953125,293182,,False
2025-06-25 19:39:00+00:00,606.52001953125,606.5399780273438,606.4000244140625,606.4420166015625,116581,,False
2025-06-25 19:40:00+00:00,606.4400024414062,606.5700073242188,606.4099731445312,606.5599975585938,146369,,False
2025-06-25 19:41:00+00:00,606.5549926757812,606.6500244140625,606.5401000976562,606.6099853515625,124776,,False
2025-06-25 19:42:00+00:00,606.5900268554688,606.760009765625,606.5598754882812,606.7598876953125,312692,,False
2025-06-25 19:43:00+00:00,606.739990234375,606.8400268554688,606.719970703125,606.8200073242188,155605,,False
2025-06-25 19:44:00+00:00,606.8200073242188,606.8400268554688,606.760009765625,606.7753295898438,126658,,False
2025-06-25 19:45:00+00:00,597.030029296875,597.0850219726562,596.9299926757812,597.030029296875,0,True,False
2025-06-25 19:46:00+00:00,597.030029296875,597.0850219726562,596.9299926757812,597.030029296875,0,True,False
2025-06-25 19:47:00+00:00,597.030029296875,597.0850219726562,596.9299926757812,597.030029296875,0,True,False
2025-06-25 19:48:00+00:00,606.5999755859375,606.6099853515625,606.52001953125,606.5551147460938,546916,,False
2025-06-25 19:49:00+00:00,606.5599975585938,606.6099853515625,606.4500122070312,606.5150146484375,211157,,False
2025-06-25 19:50:00+00:00,606.52001953125,606.864990234375,606.469970703125,606.7899780273438,602751,,False
2025-06-25 19:51:00+00:00,606.7999877929688,606.9299926757812,606.7999267578125,606.9299926757812,206651,,False
2025-06-25 19:52:00+00:00,606.9400024414062,607.0,606.7100219726562,606.75,232939,,False
2025-06-25 19:53:00+00:00,606.760009765625,606.8699951171875,606.7100219726562,606.8099975585938,206234,,False
2025-06-25 19:54:00+00:00,606.7999877929688,606.8599853515625,606.4600219726562,606.489990234375,436228,,False
2025-06-25 19:55:00+00:00,606.489990234375,606.8350219726562,606.4099731445312,606.8250122070312,468003,,False
2025-06-25 19:56:00+00:00,606.8300170898438,606.8599853515625,606.64501953125,606.75,216971,,False
2025-06-25 19:57:00+00:00,606.75,606.8049926757812,606.7000122070312,606.7498779296875,260247,,False
2025-06-25 19:58:00+00:00,606.75,606.9199829101562,606.6900024414062,606.9099731445312,1131511,,False
2025-06-25 19:59:00+00:00,606.9000244140625,607.2000122070312,606.77001953125,607.0800170898438,2308672,,False
2025-06-25 20:00:00+00:00,597.030029296875,597.0850219726562,596.9299926757812,597.030029296875,0,True,True
2025-06-26 13:30:00+00:00,608.989990234375,609.3300170898438,608.8400268554688,609.0999755859375,1832188,,False
2025-06-26 13:31:00+00:00,609.1199951171875,609.260009765625,608.8200073242188,609.22998046875,280046,,False
2025-06-26 13:32:00+00:00,609.219970703125,609.3300170898438,609.0399780273438,609.0800170898438,236941,,False
2025-06-26 13:33:00+00:00,609.0800170898438,609.1900024414062,608.77001953125,609.1300048828125,227967,,False
2025-06-26 13:34:00+00:00,609.1400146484375,609.3099975585938,609.1099853515625,609.2105712890625,158636,,False
2025-06-26 13:35:00+00:00,609.1599731445312,609.3800048828125,609.1599731445312,609.1599731445312,197112,,False
2025-06-26 13:36:00+00:00,609.155029296875,609.1599731445312,608.9400024414062,609.0399780273438,205334,,False
2025-06-26 13:37:00+00:00,609.0399780273438,609.0700073242188,608.8300170898438,608.8699951171875,186312,,False
2025-06-26 13:38:00+00:00,608.8800048828125,609.260009765625,608.8400268554688,608.969970703125,314309,,False
2025-06-26 13:39:00+00:00,608.97998046875,609.1099853515625,608.7999877929688,609.1099853515625,168513,,False
2025-06-26 13:40:00+00:00,609.1099853515625,609.3099975585938,609.0900268554688,609.2000122070312,379848,,False
2025-06-26 13:41:00+00:00,609.2100219726562,609.3800048828125,609.0,609.02001953125,183112,,False
2025-06-26 13:42:00+00:00,609.02001953125,609.1500244140625,608.97998046875,608.97998046875,133851,,False
2025-06-26 13:43:00+00:00,608.9600219726562,609.2100219726562,608.8200073242188,609.1699829101562,191296,,False
2025-06-26 13:44:00+00:00,609.1599731445312,609.2750244140625,609.1199951171875,609.27001953125,119284,,False
2025-06-26 13:45:00+00:00,608.719970703125,608.8300170898438,608.7100219726562,608.8300170898438,474952,,False
